date,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,,,,,
26/10/2021,26,10,2021,6603,38,France,FR,FRA,67320216,Europe,,,,,
5/6/2021,5,6,2021,6654,57,France,FR,FRA,67320216,Europe,,,,,
19/04/2021,19,4,2021,6696,447,France,FR,FRA,67320216,Europe,,,,,
28/09/2021,28,9,2021,6765,58,France,FR,FRA,67320216,Europe,,,,,
22/09/2021,22,9,2021,6794,60,France,FR,FRA,67320216,Europe,,,,,
13/07/2021,13,7,2021,6950,54,France,FR,FRA,67320216,Europe,,,,,
4/6/2021,4,6,2021,6953,88,France,FR,FRA,67320216,Europe,,,,,
2/9/2020,2,9,2020,7017,25,France,FR,FRA,67320216,Europe,,,,,
14/05/2021,14,5,2021,7025,173,France,FR,FRA,67320216,Europe,,,,,
6/9/2020,6,9,2020,7071,3,France,FR,FRA,67320216,Europe,,,,,
3/9/2020,3,9,2020,7157,20,France,FR,FRA,67320216,Europe,,,,,
13/09/2020,13,9,2020,7183,6,France,FR,FRA,67320216,Europe,,,,,
30/10/2021,30,10,2021,7360,22,France,FR,FRA,67320216,Europe,,,,,
17/09/2021,17,9,2021,7373,92,France,FR,FRA,67320216,Europe,,,,,
28/08/2020,28,8,2020,7379,20,France,FR,FRA,67320216,Europe,,,,,
18/09/2021,18,9,2021,7414,42,France,FR,FRA,67320216,Europe,,,,,
31/03/2020,31,3,2020,7578,499,France,FR,FRA,67320216,Europe,,,,,
12/9/2021,12,9,2021,7679,29,France,FR,FRA,67320216,Europe,,,,,
21/09/2021,21,9,2021,7851,153,France,FR,FRA,67320216,Europe,,,,,
15/09/2020,15,9,2020,7852,49,France,FR,FRA,67320216,Europe,,,,,
6/4/2021,6,4,2021,8045,426,France,FR,FRA,67320216,Europe,,,,,
29/09/2020,29,9,2020,8051,85,France,FR,FRA,67320216,Europe,,,,,
1/12/2020,1,12,2020,8083,775,France,FR,FRA,67320216,Europe,,,,,
16/09/2021,16,9,2021,8128,74,France,FR,FRA,67320216,Europe,,,,,
3/6/2021,3,6,2021,8161,70,France,FR,FRA,67320216,Europe,,,,,
29/11/2021,29,11,2021,8279,122,France,FR,FRA,67320216,Europe,,,,,
12/10/2020,12,10,2020,8505,95,France,FR,FRA,67320216,Europe,,,,,
12/4/2021,12,4,2021,8536,385,France,FR,FRA,67320216,Europe,,,,,
30/05/2021,30,5,2021,8541,44,France,FR,FRA,67320216,Europe,,,,,
7/11/2021,7,11,2021,8547,10,France,FR,FRA,67320216,Europe,,,,,
5/9/2020,5,9,2020,8550,12,France,FR,FRA,67320216,Europe,,,,,
9/9/2020,9,9,2020,8577,30,France,FR,FRA,67320216,Europe,,,,,
2/6/2021,2,6,2021,8743,96,France,FR,FRA,67320216,Europe,,,,,
27/12/2020,27,12,2020,8822,173,France,FR,FRA,67320216,Europe,,,,,
14/07/2021,14,7,2021,8875,6,France,FR,FRA,67320216,Europe,,,,,
4/9/2020,4,9,2020,8975,-20,France,FR,FRA,67320216,Europe,,,,,
5/11/2021,5,11,2021,8998,26,France,FR,FRA,67320216,Europe,,,,,
29/03/2021,29,3,2021,9094,360,France,FR,FRA,67320216,Europe,,,,,
9/5/2021,9,5,2021,9128,115,France,FR,FRA,67320216,Europe,,,,,
15/09/2021,15,9,2021,9144,80,France,FR,FRA,67320216,Europe,,,,,
24/11/2020,24,11,2020,9155,1004,France,FR,FRA,67320216,Europe,,,,,
16/11/2020,16,11,2020,9406,506,France,FR,FRA,67320216,Europe,,,,,
11/9/2020,11,9,2020,9406,80,France,FR,FRA,67320216,Europe,,,,,
4/11/2021,4,11,2021,9502,49,France,FR,FRA,67320216,Europe,,,,,
11/9/2021,11,9,2021,9601,46,France,FR,FRA,67320216,Europe,,,,,
6/11/2021,6,11,2021,9605,25,France,FR,FRA,67320216,Europe,,,,,
23/05/2021,23,5,2021,9704,70,France,FR,FRA,67320216,Europe,,,,,
29/11/2020,29,11,2020,9784,198,France,FR,FRA,67320216,Europe,,,,,
16/09/2020,16,9,2020,9784,46,France,FR,FRA,67320216,Europe,,,,,
10/9/2020,10,9,2020,9843,19,France,FR,FRA,67320216,Europe,,,,,
1/6/2021,1,6,2021,9848,134,France,FR,FRA,67320216,Europe,,,,,
2/5/2021,2,5,2021,9888,113,France,FR,FRA,67320216,Europe,,,,,
10/9/2021,10,9,2021,9966,94,France,FR,FRA,67320216,Europe,,,,,
22/09/2020,22,9,2020,10008,78,France,FR,FRA,67320216,Europe,,,,,
3/11/2021,3,11,2021,10050,35,France,FR,FRA,67320216,Europe,,,,,
14/09/2021,14,9,2021,10327,94,France,FR,FRA,67320216,Europe,,,,,
5/9/2021,5,9,2021,10410,49,France,FR,FRA,67320216,Europe,,,,,
6/10/2020,6,10,2020,10489,66,France,FR,FRA,67320216,Europe,,,,,
12/9/2020,12,9,2020,10561,17,France,FR,FRA,67320216,Europe,,,,,
20/09/2020,20,9,2020,10569,11,France,FR,FRA,67320216,Europe,,,,,
17/09/2020,17,9,2020,10593,50,France,FR,FRA,67320216,Europe,,,,,
29/05/2021,29,5,2021,10675,68,France,FR,FRA,67320216,Europe,,,,,
5/4/2021,5,4,2021,10793,197,France,FR,FRA,67320216,Europe,,,,,
16/07/2021,16,7,2021,10908,22,France,FR,FRA,67320216,Europe,,,,,
17/07/2021,17,7,2021,10949,16,France,FR,FRA,67320216,Europe,,,,,
9/9/2021,9,9,2021,10969,114,France,FR,FRA,67320216,Europe,,,,,
6/12/2020,6,12,2020,11022,174,France,FR,FRA,67320216,Europe,,,,,
27/09/2020,27,9,2020,11123,27,France,FR,FRA,67320216,Europe,,,,,
4/12/2020,4,12,2020,11221,627,France,FR,FRA,67320216,Europe,,,,,
28/05/2021,28,5,2021,11268,125,France,FR,FRA,67320216,Europe,,,,,
6/12/2021,6,12,2021,11308,192,France,FR,FRA,67320216,Europe,,,,,
29/12/2020,29,12,2020,11395,969,France,FR,FRA,67320216,Europe,,,,,
15/12/2020,15,12,2020,11532,790,France,FR,FRA,67320216,Europe,,,,,
13/12/2020,13,12,2020,11533,150,France,FR,FRA,67320216,Europe,,,,,
22/12/2020,22,12,2020,11795,802,France,FR,FRA,67320216,Europe,,,,,
10/11/2021,10,11,2021,11883,33,France,FR,FRA,67320216,Europe,,,,,
13/12/2021,13,12,2021,12036,243,France,FR,FRA,67320216,Europe,,,,,
2/10/2020,2,10,2020,12148,136,France,FR,FRA,67320216,Europe,,,,,
27/11/2020,27,11,2020,12459,957,France,FR,FRA,67320216,Europe,,,,,
9/11/2021,9,11,2021,12476,44,France,FR,FRA,67320216,Europe,,,,,
3/1/2021,3,1,2021,12489,116,France,FR,FRA,67320216,Europe,,,,,
14/11/2021,14,11,2021,12496,17,France,FR,FRA,67320216,Europe,,,,,
18/07/2021,18,7,2021,12532,5,France,FR,FRA,67320216,Europe,,,,,
4/10/2020,4,10,2020,12565,32,France,FR,FRA,67320216,Europe,,,,,
28/11/2020,28,11,2020,12580,213,France,FR,FRA,67320216,Europe,,,,,
11/11/2021,11,11,2021,12603,17,France,FR,FRA,67320216,Europe,,,,,
22/05/2021,22,5,2021,12611,89,France,FR,FRA,67320216,Europe,,,,,
26/05/2021,26,5,2021,12646,144,France,FR,FRA,67320216,Europe,,,,,
3/12/2020,3,12,2020,12696,324,France,FR,FRA,67320216,Europe,,,,,
20/12/2020,20,12,2020,12799,131,France,FR,FRA,67320216,Europe,,,,,
21/05/2021,21,5,2021,12800,123,France,FR,FRA,67320216,Europe,,,,,
8/9/2021,8,9,2021,12828,119,France,FR,FRA,67320216,Europe,,,,,
30/09/2020,30,9,2020,12845,63,France,FR,FRA,67320216,Europe,,,,,
5/12/2020,5,12,2020,12923,214,France,FR,FRA,67320216,Europe,,,,,
7/4/2021,7,4,2021,12951,421,France,FR,FRA,67320216,Europe,,,,,
13/10/2020,13,10,2020,12993,108,France,FR,FRA,67320216,Europe,,,,,
23/09/2020,23,9,2020,13072,43,France,FR,FRA,67320216,Europe,,,,,
22/11/2020,22,11,2020,13157,214,France,FR,FRA,67320216,Europe,,,,,
18/09/2020,18,9,2020,13215,154,France,FR,FRA,67320216,Europe,,,,,
19/10/2020,19,10,2020,13243,146,France,FR,FRA,67320216,Europe,,,,,
4/9/2021,4,9,2021,13336,83,France,FR,FRA,67320216,Europe,,,,,
11/12/2020,11,12,2020,13406,627,France,FR,FRA,67320216,Europe,,,,,
3/9/2021,3,9,2021,13466,95,France,FR,FRA,67320216,Europe,,,,,
19/09/2020,19,9,2020,13498,25,France,FR,FRA,67320216,Europe,,,,,
26/11/2020,26,11,2020,13563,339,France,FR,FRA,67320216,Europe,,,,,
29/08/2021,29,8,2021,13630,53,France,FR,FRA,67320216,Europe,,,,,
8/12/2020,8,12,2020,13713,831,France,FR,FRA,67320216,Europe,,,,,
10/12/2020,10,12,2020,13750,292,France,FR,FRA,67320216,Europe,,,,,
3/4/2021,3,4,2021,13917,185,France,FR,FRA,67320216,Europe,,,,,
27/05/2021,27,5,2021,13933,142,France,FR,FRA,67320216,Europe,,,,,
12/12/2020,12,12,2020,13947,194,France,FR,FRA,67320216,Europe,,,,,
16/05/2021,16,5,2021,13948,81,France,FR,FRA,67320216,Europe,,,,,
1/10/2020,1,10,2020,13970,63,France,FR,FRA,67320216,Europe,,,,,
2/12/2020,2,12,2020,14064,309,France,FR,FRA,67320216,Europe,,,,,
26/09/2020,26,9,2020,14412,39,France,FR,FRA,67320216,Europe,,,,,
7/9/2021,7,9,2021,14534,108,France,FR,FRA,67320216,Europe,,,,,
9/12/2020,9,12,2020,14595,296,France,FR,FRA,67320216,Europe,,,,,
13/11/2021,13,11,2021,14646,16,France,FR,FRA,67320216,Europe,,,,,
23/03/2021,23,3,2021,14678,287,France,FR,FRA,67320216,Europe,,,,,
23/12/2020,23,12,2020,14929,276,France,FR,FRA,67320216,Europe,,,,,
20/12/2021,20,12,2021,15075,224,France,FR,FRA,67320216,Europe,,,,,
25/07/2021,25,7,2021,15242,6,France,FR,FRA,67320216,Europe,,,,,
18/12/2020,18,12,2020,15674,610,France,FR,FRA,67320216,Europe,,,,,
15/05/2021,15,5,2021,15685,112,France,FR,FRA,67320216,Europe,,,,,
22/03/2021,22,3,2021,15792,343,France,FR,FRA,67320216,Europe,,,,,
25/09/2020,25,9,2020,15797,150,France,FR,FRA,67320216,Europe,,,,,
2/9/2021,2,9,2021,15911,109,France,FR,FRA,67320216,Europe,,,,,
10/1/2021,10,1,2021,15944,151,France,FR,FRA,67320216,Europe,,,,,
24/09/2020,24,9,2020,16096,52,France,FR,FRA,67320216,Europe,,,,,
11/10/2020,11,10,2020,16101,46,France,FR,FRA,67320216,Europe,,,,,
25/11/2020,25,11,2020,16282,381,France,FR,FRA,67320216,Europe,,,,,
14/02/2021,14,2,2021,16546,167,France,FR,FRA,67320216,Europe,,,,,
17/01/2021,17,1,2021,16642,428,France,FR,FRA,67320216,Europe,,,,,
3/10/2020,3,10,2020,16972,43,France,FR,FRA,67320216,Europe,,,,,
18/05/2021,18,5,2021,17210,228,France,FR,FRA,67320216,Europe,,,,,
22/08/2021,22,8,2021,17300,115,France,FR,FRA,67320216,Europe,,,,,
19/12/2020,19,12,2020,17565,189,France,FR,FRA,67320216,Europe,,,,,
28/08/2021,28,8,2021,17590,74,France,FR,FRA,67320216,Europe,,,,,
16/12/2020,16,12,2020,17615,289,France,FR,FRA,67320216,Europe,,,,,
1/9/2021,1,9,2021,17621,95,France,FR,FRA,67320216,Europe,,,,,
21/11/2020,21,11,2020,17881,253,France,FR,FRA,67320216,Europe,,,,,
8/10/2020,8,10,2020,18129,76,France,FR,FRA,67320216,Europe,,,,,
20/07/2021,20,7,2021,18181,33,France,FR,FRA,67320216,Europe,,,,,
27/08/2021,27,8,2021,18249,106,France,FR,FRA,67320216,Europe,,,,,
17/12/2020,17,12,2020,18254,258,France,FR,FRA,67320216,Europe,,,,,
24/01/2021,24,1,2021,18436,172,France,FR,FRA,67320216,Europe,,,,,
7/10/2020,7,10,2020,18746,80,France,FR,FRA,67320216,Europe,,,,,
9/2/2021,9,2,2021,18870,724,France,FR,FRA,67320216,Europe,,,,,
19/05/2021,19,5,2021,19050,141,France,FR,FRA,67320216,Europe,,,,,
7/5/2021,7,5,2021,19124,251,France,FR,FRA,67320216,Europe,,,,,
31/01/2021,31,1,2021,19235,195,France,FR,FRA,67320216,Europe,,,,,
1/1/2021,1,1,2021,19348,133,France,FR,FRA,67320216,Europe,,,,,
31/08/2021,31,8,2021,19425,135,France,FR,FRA,67320216,Europe,,,,,
13/05/2021,13,5,2021,19461,131,France,FR,FRA,67320216,Europe,,,,,
23/07/2021,23,7,2021,19561,37,France,FR,FRA,67320216,Europe,,,,,
16/02/2021,16,2,2021,19590,586,France,FR,FRA,67320216,Europe,,,,,
1/8/2021,1,8,2021,19600,18,France,FR,FRA,67320216,Europe,,,,,
26/08/2021,26,8,2021,19683,122,France,FR,FRA,67320216,Europe,,,,,
7/2/2021,7,2,2021,19715,171,France,FR,FRA,67320216,Europe,,,,,
21/11/2021,21,11,2021,19749,15,France,FR,FRA,67320216,Europe,,,,,
12/1/2021,12,1,2021,19753,355,France,FR,FRA,67320216,Europe,,,,,
16/11/2021,16,11,2021,19778,47,France,FR,FRA,67320216,Europe,,,,,
11/5/2021,11,5,2021,19791,251,France,FR,FRA,67320216,Europe,,,,,
8/1/2021,8,1,2021,19814,590,France,FR,FRA,67320216,Europe,,,,,
31/12/2020,31,12,2020,19927,251,France,FR,FRA,67320216,Europe,,,,,
28/02/2021,28,2,2021,19952,122,France,FR,FRA,67320216,Europe,,,,,
23/02/2021,23,2,2021,20064,431,France,FR,FRA,67320216,Europe,,,,,
9/11/2020,9,11,2020,20155,548,France,FR,FRA,67320216,Europe,,,,,
9/1/2021,9,1,2021,20177,168,France,FR,FRA,67320216,Europe,,,,,
25/12/2020,25,12,2020,20262,159,France,FR,FRA,67320216,Europe,,,,,
17/11/2021,17,11,2021,20294,56,France,FR,FRA,67320216,Europe,,,,,
9/10/2020,9,10,2020,20339,109,France,FR,FRA,67320216,Europe,,,,,
18/11/2021,18,11,2021,20366,52,France,FR,FRA,67320216,Europe,,,,,
8/8/2021,8,8,2021,20450,28,France,FR,FRA,67320216,Europe,,,,,
20/10/2020,20,10,2020,20468,262,France,FR,FRA,67320216,Europe,,,,,
5/1/2021,5,1,2021,20489,867,France,FR,FRA,67320216,Europe,,,,,
6/2/2021,6,2,2021,20586,191,France,FR,FRA,67320216,Europe,,,,,
12/2/2021,12,2,2021,20701,645,France,FR,FRA,67320216,Europe,,,,,
8/5/2021,8,5,2021,20745,176,France,FR,FRA,67320216,Europe,,,,,
11/2/2021,11,2,2021,21063,360,France,FR,FRA,67320216,Europe,,,,,
19/11/2020,19,11,2020,21150,429,France,FR,FRA,67320216,Europe,,,,,
15/08/2021,15,8,2021,21172,44,France,FR,FRA,67320216,Europe,,,,,
19/11/2021,19,11,2021,21220,50,France,FR,FRA,67320216,Europe,,,,,
14/01/2021,14,1,2021,21228,638,France,FR,FRA,67320216,Europe,,,,,
13/02/2021,13,2,2021,21231,199,France,FR,FRA,67320216,Europe,,,,,
15/01/2021,15,1,2021,21271,280,France,FR,FRA,67320216,Europe,,,,,
16/01/2021,16,1,2021,21406,193,France,FR,FRA,67320216,Europe,,,,,
12/5/2021,12,5,2021,21498,184,France,FR,FRA,67320216,Europe,,,,,
21/07/2021,21,7,2021,21539,22,France,FR,FRA,67320216,Europe,,,,,
24/12/2020,24,12,2020,21634,290,France,FR,FRA,67320216,Europe,,,,,
7/1/2021,7,1,2021,21703,276,France,FR,FRA,67320216,Europe,,,,,
6/5/2021,6,5,2021,21712,219,France,FR,FRA,67320216,Europe,,,,,
7/3/2021,7,3,2021,21825,130,France,FR,FRA,67320216,Europe,,,,,
22/07/2021,22,7,2021,21909,11,France,FR,FRA,67320216,Europe,,,,,
21/02/2021,21,2,2021,22046,159,France,FR,FRA,67320216,Europe,,,,,
26/01/2021,26,1,2021,22086,612,France,FR,FRA,67320216,Europe,,,,,
5/2/2021,5,2,2021,22139,651,France,FR,FRA,67320216,Europe,,,,,
10/11/2020,10,11,2020,22180,1220,France,FR,FRA,67320216,Europe,,,,,
20/08/2021,20,8,2021,22319,85,France,FR,FRA,67320216,Europe,,,,,
20/02/2021,20,2,2021,22371,183,France,FR,FRA,67320216,Europe,,,,,
18/02/2021,18,2,2021,22501,271,France,FR,FRA,67320216,Europe,,,,,
14/10/2020,14,10,2020,22591,104,France,FR,FRA,67320216,Europe,,,,,
21/08/2021,21,8,2021,22636,129,France,FR,FRA,67320216,Europe,,,,,
20/11/2021,20,11,2021,22678,23,France,FR,FRA,67320216,Europe,,,,,
21/01/2021,21,1,2021,22848,346,France,FR,FRA,67320216,Europe,,,,,
2/3/2021,2,3,2021,22857,417,France,FR,FRA,67320216,Europe,,,,,
29/01/2021,29,1,2021,22858,820,France,FR,FRA,67320216,Europe,,,,,
20/11/2020,20,11,2020,22882,1138,France,FR,FRA,67320216,Europe,,,,,
22/01/2021,22,1,2021,23292,649,France,FR,FRA,67320216,Europe,,,,,
9/3/2021,9,3,2021,23302,368,France,FR,FRA,67320216,Europe,,,,,
6/3/2021,6,3,2021,23306,170,France,FR,FRA,67320216,Europe,,,,,
2/2/2021,2,2,2021,23337,726,France,FR,FRA,67320216,Europe,,,,,
4/2/2021,4,2,2021,23448,357,France,FR,FRA,67320216,Europe,,,,,
31/07/2021,31,7,2021,23471,43,France,FR,FRA,67320216,Europe,,,,,
5/3/2021,5,3,2021,23507,439,France,FR,FRA,67320216,Europe,,,,,
19/01/2021,19,1,2021,23608,369,France,FR,FRA,67320216,Europe,,,,,
25/08/2021,25,8,2021,23706,103,France,FR,FRA,67320216,Europe,,,,,
28/01/2021,28,1,2021,23770,344,France,FR,FRA,67320216,Europe,,,,,
13/11/2020,13,11,2020,23794,932,France,FR,FRA,67320216,Europe,,,,,
13/01/2021,13,1,2021,23852,229,France,FR,FRA,67320216,Europe,,,,,
23/01/2021,23,1,2021,23924,230,France,FR,FRA,67320216,Europe,,,,,
19/08/2021,19,8,2021,23973,129,France,FR,FRA,67320216,Europe,,,,,
27/02/2021,27,2,2021,23996,185,France,FR,FRA,67320216,Europe,,,,,
19/02/2021,19,2,2021,24116,571,France,FR,FRA,67320216,Europe,,,,,
30/04/2021,30,4,2021,24299,290,France,FR,FRA,67320216,Europe,,,,,
30/07/2021,30,7,2021,24309,63,France,FR,FRA,67320216,Europe,,,,,
4/5/2021,4,5,2021,24371,257,France,FR,FRA,67320216,Europe,,,,,
30/01/2021,30,1,2021,24392,242,France,FR,FRA,67320216,Europe,,,,,
14/08/2021,14,8,2021,24427,53,France,FR,FRA,67320216,Europe,,,,,
25/04/2021,25,4,2021,24465,145,France,FR,FRA,67320216,Europe,,,,,
24/08/2021,24,8,2021,24853,156,France,FR,FRA,67320216,Europe,,,,,
17/02/2021,17,2,2021,25018,310,France,FR,FRA,67320216,Europe,,,,,
6/8/2021,6,8,2021,25077,64,France,FR,FRA,67320216,Europe,,,,,
16/10/2020,16,10,2020,25086,178,France,FR,FRA,67320216,Europe,,,,,
29/07/2021,29,7,2021,25190,28,France,FR,FRA,67320216,Europe,,,,,
26/02/2021,26,2,2021,25207,539,France,FR,FRA,67320216,Europe,,,,,
12/3/2021,12,3,2021,25229,223,France,FR,FRA,67320216,Europe,,,,,
4/3/2021,4,3,2021,25279,293,France,FR,FRA,67320216,Europe,,,,,
6/1/2021,6,1,2021,25379,283,France,FR,FRA,67320216,Europe,,,,,
10/2/2021,10,2,2021,25387,296,France,FR,FRA,67320216,Europe,,,,,
25/02/2021,25,2,2021,25403,261,France,FR,FRA,67320216,Europe,,,,,
24/07/2021,24,7,2021,25624,22,France,FR,FRA,67320216,Europe,,,,,
1/5/2021,1,5,2021,25670,192,France,FR,FRA,67320216,Europe,,,,,
7/8/2021,7,8,2021,25755,32,France,FR,FRA,67320216,Europe,,,,,
5/5/2021,5,5,2021,26000,244,France,FR,FRA,67320216,Europe,,,,,
14/03/2021,14,3,2021,26343,140,France,FR,FRA,67320216,Europe,,,,,
3/2/2021,3,2,2021,26362,357,France,FR,FRA,67320216,Europe,,,,,
13/08/2021,13,8,2021,26453,90,France,FR,FRA,67320216,Europe,,,,,
30/12/2020,30,12,2020,26457,303,France,FR,FRA,67320216,Europe,,,,,
5/8/2021,5,8,2021,26460,52,France,FR,FRA,67320216,Europe,,,,,
29/04/2021,29,4,2021,26538,306,France,FR,FRA,67320216,Europe,,,,,
21/10/2020,21,10,2020,26676,163,France,FR,FRA,67320216,Europe,,,,,
26/10/2020,26,10,2020,26771,257,France,FR,FRA,67320216,Europe,,,,,
20/01/2021,20,1,2021,26784,310,France,FR,FRA,67320216,Europe,,,,,
3/3/2021,3,3,2021,26788,322,France,FR,FRA,67320216,Europe,,,,,
3/8/2021,3,8,2021,26829,59,France,FR,FRA,67320216,Europe,,,,,
27/07/2021,27,7,2021,26871,28,France,FR,FRA,67320216,Europe,,,,,
10/10/2020,10,10,2020,26896,54,France,FR,FRA,67320216,Europe,,,,,
27/01/2021,27,1,2021,26916,350,France,FR,FRA,67320216,Europe,,,,,
11/3/2021,11,3,2021,27166,265,France,FR,FRA,67320216,Europe,,,,,
15/11/2020,15,11,2020,27228,302,France,FR,FRA,67320216,Europe,,,,,
26/12/2021,26,12,2021,27697,96,France,FR,FRA,67320216,Europe,,,,,
28/07/2021,28,7,2021,27934,44,France,FR,FRA,67320216,Europe,,,,,
17/08/2021,17,8,2021,28114,111,France,FR,FRA,67320216,Europe,,,,,
18/11/2020,18,11,2020,28383,425,France,FR,FRA,67320216,Europe,,,,,
18/08/2021,18,8,2021,28405,122,France,FR,FRA,67320216,Europe,,,,,
12/8/2021,12,8,2021,28554,77,France,FR,FRA,67320216,Europe,,,,,
10/8/2021,10,8,2021,28576,70,France,FR,FRA,67320216,Europe,,,,,
4/8/2021,4,8,2021,28784,49,France,FR,FRA,67320216,Europe,,,,,
18/04/2021,18,4,2021,29344,140,France,FR,FRA,67320216,Europe,,,,,
13/03/2021,13,3,2021,29759,169,France,FR,FRA,67320216,Europe,,,,,
18/10/2020,18,10,2020,29837,85,France,FR,FRA,67320216,Europe,,,,,
16/03/2021,16,3,2021,29975,408,France,FR,FRA,67320216,Europe,,,,,
10/3/2021,10,3,2021,30303,331,France,FR,FRA,67320216,Europe,,,,,
27/04/2021,27,4,2021,30317,347,France,FR,FRA,67320216,Europe,,,,,
27/12/2021,27,12,2021,30383,256,France,FR,FRA,67320216,Europe,,,,,
23/11/2021,23,11,2021,30454,84,France,FR,FRA,67320216,Europe,,,,,
21/03/2021,21,3,2021,30581,138,France,FR,FRA,67320216,Europe,,,,,
15/10/2020,15,10,2020,30621,88,France,FR,FRA,67320216,Europe,,,,,
30/03/2021,30,3,2021,30702,381,France,FR,FRA,67320216,Europe,,,,,
11/8/2021,11,8,2021,30920,58,France,FR,FRA,67320216,Europe,,,,,
24/02/2021,24,2,2021,31519,277,France,FR,FRA,67320216,Europe,,,,,
28/04/2021,28,4,2021,31539,315,France,FR,FRA,67320216,Europe,,,,,
28/11/2021,28,11,2021,31648,23,France,FR,FRA,67320216,Europe,,,,,
14/11/2020,14,11,2020,32095,354,France,FR,FRA,67320216,Europe,,,,,
23/04/2021,23,4,2021,32340,332,France,FR,FRA,67320216,Europe,,,,,
17/10/2020,17,10,2020,32427,89,France,FR,FRA,67320216,Europe,,,,,
24/11/2021,24,11,2021,32591,81,France,FR,FRA,67320216,Europe,,,,,
24/04/2021,24,4,2021,32633,217,France,FR,FRA,67320216,Europe,,,,,
12/11/2020,12,11,2020,33172,425,France,FR,FRA,67320216,Europe,,,,,
27/10/2020,27,10,2020,33417,523,France,FR,FRA,67320216,Europe,,,,,
25/11/2021,25,11,2021,33464,72,France,FR,FRA,67320216,Europe,,,,,
22/04/2021,22,4,2021,34318,283,France,FR,FRA,67320216,Europe,,,,,
26/11/2021,26,11,2021,34436,60,France,FR,FRA,67320216,Europe,,,,,
11/4/2021,11,4,2021,34895,176,France,FR,FRA,67320216,Europe,,,,,
21/04/2021,21,4,2021,34968,313,France,FR,FRA,67320216,Europe,,,,,
18/03/2021,18,3,2021,34998,268,France,FR,FRA,67320216,Europe,,,,,
19/03/2021,19,3,2021,35088,285,France,FR,FRA,67320216,Europe,,,,,
20/03/2021,20,3,2021,35327,176,France,FR,FRA,67320216,Europe,,,,,
31/10/2020,31,10,2020,35641,223,France,FR,FRA,67320216,Europe,,,,,
17/04/2021,17,4,2021,35861,189,France,FR,FRA,67320216,Europe,,,,,
11/11/2020,11,11,2020,35879,328,France,FR,FRA,67320216,Europe,,,,,
3/11/2020,3,11,2020,36330,854,France,FR,FRA,67320216,Europe,,,,,
28/10/2020,28,10,2020,36437,244,France,FR,FRA,67320216,Europe,,,,,
16/04/2021,16,4,2021,36442,331,France,FR,FRA,67320216,Europe,,,,,
28/03/2021,28,3,2021,37014,131,France,FR,FRA,67320216,Europe,,,,,
27/11/2021,27,11,2021,37218,34,France,FR,FRA,67320216,Europe,,,,,
15/04/2021,15,4,2021,38045,296,France,FR,FRA,67320216,Europe,,,,,
17/03/2021,17,3,2021,38501,241,France,FR,FRA,67320216,Europe,,,,,
8/11/2020,8,11,2020,38619,270,France,FR,FRA,67320216,Europe,,,,,
13/04/2021,13,4,2021,39113,345,France,FR,FRA,67320216,Europe,,,,,
4/11/2020,4,11,2020,40558,385,France,FR,FRA,67320216,Europe,,,,,
9/4/2021,9,4,2021,41243,330,France,FR,FRA,67320216,Europe,,,,,
22/10/2020,22,10,2020,41622,162,France,FR,FRA,67320216,Europe,,,,,
26/03/2021,26,3,2021,41869,897,France,FR,FRA,67320216,Europe,,,,,
23/10/2020,23,10,2020,42032,298,France,FR,FRA,67320216,Europe,,,,,
5/12/2021,5,12,2021,42252,29,France,FR,FRA,67320216,Europe,,,,,
27/03/2021,27,3,2021,42619,190,France,FR,FRA,67320216,Europe,,,,,
20/04/2021,20,4,2021,43098,388,France,FR,FRA,67320216,Europe,,,,,
10/4/2021,10,4,2021,43284,207,France,FR,FRA,67320216,Europe,,,,,
14/04/2021,14,4,2021,43505,297,France,FR,FRA,67320216,Europe,,,,,
12/12/2021,12,12,2021,43848,48,France,FR,FRA,67320216,Europe,,,,,
24/10/2020,24,10,2020,45422,137,France,FR,FRA,67320216,Europe,,,,,
17/11/2020,17,11,2020,45522,1219,France,FR,FRA,67320216,Europe,,,,,
25/03/2021,25,3,2021,45641,225,France,FR,FRA,67320216,Europe,,,,,
7/2/2022,7,2,2022,46001,417,France,FR,FRA,67320216,Europe,,,,,
1/11/2020,1,11,2020,46290,231,France,FR,FRA,67320216,Europe,,,,,
2/4/2021,2,4,2021,46677,332,France,FR,FRA,67320216,Europe,,,,,
30/11/2021,30,11,2021,47177,115,France,FR,FRA,67320216,Europe,,,,,
29/10/2020,29,10,2020,47637,235,France,FR,FRA,67320216,Europe,,,,,
2/12/2021,2,12,2021,48416,103,France,FR,FRA,67320216,Europe,,,,,
19/12/2021,19,12,2021,48473,75,France,FR,FRA,67320216,Europe,,,,,
30/10/2020,30,10,2020,49215,545,France,FR,FRA,67320216,Europe,,,,,
1/12/2021,1,12,2021,49610,96,France,FR,FRA,67320216,Europe,,,,,
3/12/2021,3,12,2021,49858,127,France,FR,FRA,67320216,Europe,,,,,
1/4/2021,1,4,2021,50659,308,France,FR,FRA,67320216,Europe,,,,,
4/12/2021,4,12,2021,51624,49,France,FR,FRA,67320216,Europe,,,,,
25/10/2020,25,10,2020,52010,116,France,FR,FRA,67320216,Europe,,,,,
2/11/2020,2,11,2020,52518,416,France,FR,FRA,67320216,Europe,,,,,
11/12/2021,11,12,2021,53720,65,France,FR,FRA,67320216,Europe,,,,,
